HAMEX/formulaire027-equation016	f(x) = -4
HAMEX/formulaire017-equation033	x^2 + y^2
HAMEX/formulaire025-equation024	1 - \cos^{2}x = (1-\cos x)(1+\cos x)
HAMEX/formulaire003-equation057	m_{1}=1
HAMEX/formulaire014-equation072	u(0) = u_0
HAMEX/formulaire018-equation023	y_{n+1} = b x_n
HAMEX/formulaire015-equation016	\alpha\sqrt{n}
HAMEX/formulaire038-equation057	a = 0,1
HAMEX/formulaire024-equation018	b^3 = \frac{5}{54}
HAMEX/formulaire002-equation055	(18 + 22) \div 92 \neq 0
HAMEX/formulaire026-equation002	r(u,v)
HAMEX/formulaire001-equation018	a=\frac{b}{g(b)}
HAMEX/formulaire011-equation071	a(n) = 3a(n-1) + 4a(n-2)
HAMEX/formulaire004-equation073	r_1 + r_2
HAMEX/formulaire024-equation025	150 - ((69 / 77) / 26) \neq -107
HAMEX/formulaire026-equation043	f_0-f_1+f_2
HAMEX/formulaire019-equation032	\pi-t
HAMEX/formulaire021-equation063	2^n-i
HAMEX/formulaire003-equation017	{f(x) = \sum_{n=0}^\infty {w^n s(2^{n}x)}}
HAMEX/formulaire006-equation004	2 x_{max}
HAMEX/formulaire014-equation027	\log_2(4)
HAMEX/formulaire022-equation003	\frac{1}{r^d}
HAMEX/formulaire018-equation036	f(x) = (1+x)^{-1}
HAMEX/formulaire028-equation052	\lim_{n \rightarrow +\infty} (u_{2n+1}) = -\infty
HAMEX/formulaire005-equation052	k^m + n
HAMEX/formulaire008-equation070	199 - 151 = 48
HAMEX/formulaire006-equation058	n-1
HAMEX/formulaire028-equation061	\frac{1}{3}
HAMEX/formulaire009-equation074	a_n=t_n - \frac{1}{2(n+1)}
HAMEX/formulaire015-equation041	n = k+1
HAMEX/formulaire002-equation021	y_i=f(x_i)
HAMEX/formulaire024-equation032	t_k=t_{k-1}+q
HAMEX/formulaire010-equation020	186 \pm (166 / (50 + 137)) \times 78
HAMEX/formulaire035-equation068	x^4 - 4x^2 + 2
HAMEX/formulaire029-equation019	h_{00}(t) = 2t^3-3t^2+1
HAMEX/formulaire025-equation003	\sum_{i=1}^{6}{i^2} = 1^2 + 2^2 + 3^2 + 4^2 + 5^2 + 6^2
HAMEX/formulaire026-equation015	25 \times 100 \geq 2499
HAMEX/formulaire015-equation044	X_1, X_2, \ldots
HAMEX/formulaire016-equation052	x = \frac{0,155 \times 100}{0,183}
HAMEX/formulaire020-equation012	\frac{1}{2}a p
HAMEX/formulaire037-equation053	5x^{2} - 5x + 1 = 0
HAMEX/formulaire028-equation005	131 + 179 \neq -134
HAMEX/formulaire010-equation067	\phi(p)
HAMEX/formulaire013-equation070	42 \times 172 \geq 7223
HAMEX/formulaire036-equation039	(r,\theta,\phi)
HAMEX/formulaire032-equation058	\frac{n_2}{n_1}=1
HAMEX/formulaire037-equation003	z^n = 1
HAMEX/formulaire028-equation015	186 / ((91 + 151) / (18 - 133)) = -88.39
HAMEX/formulaire028-equation043	a_5 = 14
HAMEX/formulaire004-equation047	f(x)=\sum_{n=-\infty}^{\infty} a_{n} = x^{\alpha_{n}}
HAMEX/formulaire030-equation006	\gamma=\frac {7}{5}
HAMEX/formulaire030-equation040	143 \div 178 \geq 0
HAMEX/formulaire001-equation049	\gamma_{jk}
HAMEX/formulaire035-equation011	b = a \sqrt{1-e^2}
HAMEX/formulaire039-equation028	\pm\sqrt{-1}
HAMEX/formulaire034-equation054	u(x) = a(x+1)
HAMEX/formulaire022-equation013	x_k= y_k
HAMEX/formulaire009-equation038	c(\pi)
HAMEX/formulaire011-equation016	\log_a x
HAMEX/formulaire023-equation051	y \neq 0
HAMEX/formulaire012-equation028	\alpha \rightarrow f(\alpha)
HAMEX/formulaire032-equation051	f^{-1}(x) = \log_{a}(x)
HAMEX/formulaire018-equation069	t_{\gamma}^{k}
HAMEX/formulaire033-equation072	3^n = 3 mod n
HAMEX/formulaire021-equation017	a_0 = 52,917 720 859 (36)
HAMEX/formulaire005-equation061	z=0
HAMEX/formulaire031-equation073	\alpha = \sqrt{2}
HAMEX/formulaire022-equation035	((190 \div 196) \times (165 - 100)) \div (73 + (91 \times 97)) \leq 0
HAMEX/formulaire015-equation067	\alpha = \frac{2 \pi}{365,25}
HAMEX/formulaire019-equation015	20 + 49 + 4 + 109 - 83 \neq -42
HAMEX/formulaire007-equation019	-\frac{h_3^2 + h_2^2}{h_3} = \frac{h_3}{h_3 h_0 - h_2 h_1}
HAMEX/formulaire016-equation068	y = ax + b
HAMEX/formulaire008-equation061	\sin(- x) = -\sin(x)
HAMEX/formulaire031-equation045	154 \pm ((133 \times 31) + (1 - 193)) \times 165
HAMEX/formulaire012-equation045	119 \div (16 - 46) \leq -3
HAMEX/formulaire022-equation064	(5, 7)
HAMEX/formulaire030-equation018	- \frac{1}{r^2}
HAMEX/formulaire006-equation015	(45 - (106 \times 17)) / ((42 \times 37) - (42 \times 31)) = -6.97
HAMEX/formulaire014-equation013	729 = 3^6
HAMEX/formulaire022-equation039	n^{p-2} = n^{-1}
HAMEX/formulaire011-equation024	w^2 = -1 + w
HAMEX/formulaire032-equation042	u = \sum_{i=1}^k u_i
HAMEX/formulaire002-equation011	X= \frac x{27}+\frac y{13}
HAMEX/formulaire017-equation005	((86 - 91) / 120) - (30 / 71) \leq 0
HAMEX/formulaire009-equation021	a+b
HAMEX/formulaire026-equation037	q = k_i - k_d
HAMEX/formulaire038-equation068	\frac{1+\sqrt 5}{2}
HAMEX/formulaire038-equation009	f(st)=f(ts)
HAMEX/formulaire038-equation031	a^{n-1}
HAMEX/formulaire035-equation029	X_0,\ldots,X_n
HAMEX/formulaire022-equation020	115 \pm 170 / (87 - 149 - 158)
HAMEX/formulaire030-equation011	10^{3}
HAMEX/formulaire020-equation007	(m+1)\times(n+1)
HAMEX/formulaire028-equation011	n = k^2
HAMEX/formulaire038-equation067	f(u, v, w) = f(u, w, v)
HAMEX/formulaire024-equation063	252 = 28 \times 9
HAMEX/formulaire012-equation022	s_i s_j = s_j s_i
HAMEX/formulaire030-equation059	u(0) = u_1
HAMEX/formulaire004-equation023	a+c=b
HAMEX/formulaire009-equation019	2,48\times e
HAMEX/formulaire002-equation060	(139 - 52) / 172 \leq 1
HAMEX/formulaire031-equation024	2m-m=m
HAMEX/formulaire016-equation013	f(x) = 4x(1-x)
HAMEX/formulaire037-equation031	\frac {2\pi}{45}
HAMEX/formulaire003-equation014	x_iX_j-x_jX_i
HAMEX/formulaire021-equation055	(198 + 134 - 77) / 171 \leq 1
HAMEX/formulaire025-equation000	((114 + 118) \times (114 \times 59)) + ((198 - 20) \times (56 / 168)) \neq -553173
HAMEX/formulaire021-equation038	(2\sqrt{21}-9 )x^2+x+8-2\sqrt{21} = 0
HAMEX/formulaire022-equation007	kw^{k-1}=0
HAMEX/formulaire025-equation004	dt_0 = \frac{ds}{c}
HAMEX/formulaire007-equation057	c_i = y^2 z^{m_i}
HAMEX/formulaire026-equation004	p^2+6p+5=0
HAMEX/formulaire027-equation020	2 + 111 + 40 - 185 + 47 \neq 12
HAMEX/formulaire039-equation022	x_1, x_2
HAMEX/formulaire014-equation030	23 \times (122 \times (2 / 65)) = 86.34
HAMEX/formulaire029-equation025	177 + 153 - 172 \leq 158
HAMEX/formulaire017-equation022	\frac{3p^2-3p+1}{pq}
HAMEX/formulaire028-equation046	z=e^{i\alpha}
HAMEX/formulaire031-equation005	(88 - 185 + 99) / 153 \neq 0
HAMEX/formulaire026-equation051	d_0 = x_0a + y_0b
HAMEX/formulaire014-equation020	103 \pm (67 \div 175) \times 153
HAMEX/formulaire037-equation056	2 - 5i
HAMEX/formulaire001-equation047	(c, d)
HAMEX/formulaire024-equation044	m_1-m
HAMEX/formulaire029-equation043	4 \times 10^{26}
HAMEX/formulaire019-equation070	24 - 43 \neq 18
HAMEX/formulaire030-equation038	{\sum_{k=1}^n c_k^s = 1}
HAMEX/formulaire015-equation022	f_j(e_i)
HAMEX/formulaire033-equation017	d(t)
HAMEX/formulaire014-equation006	\sqrt {15}
HAMEX/formulaire027-equation040	103 \pm 144 + 113 + 27
HAMEX/formulaire020-equation024	\lim_{n \rightarrow \infty}(u_n - u_{n-1})= l
HAMEX/formulaire001-equation053	b=a^2+c^2
HAMEX/formulaire011-equation009	u_{n + 2} = 2 u_{n + 1} + u_n
HAMEX/formulaire033-equation056	\frac{d}{dx}f(x)=f(x)(1-f(x))
HAMEX/formulaire007-equation053	\frac{1}{-1} = \frac{-1}{1}
HAMEX/formulaire007-equation051	x=\phi_{ki}(z)
HAMEX/formulaire001-equation012	u = (u_n)
HAMEX/formulaire035-equation060	169 / 163 \leq 1
HAMEX/formulaire033-equation018	\cos^2(x)=1-\sin^2(x)
HAMEX/formulaire001-equation046	a^2 - 2ab = (a - b)^2 - b^2
HAMEX/formulaire010-equation049	f_{a, b, c}(b) = 0
HAMEX/formulaire010-equation039	u = -1 - \frac{5}{12} q + w
HAMEX/formulaire029-equation013	sn = 1
HAMEX/formulaire011-equation032	\int_{-\infty}^{+\infty} p_X(x) dx = 1
HAMEX/formulaire011-equation058	e^{-x^2}
HAMEX/formulaire038-equation024	dp^3+4ep^2-c^2p^2-2cdp-d^2 = 0
HAMEX/formulaire024-equation016	\frac{z}{(z-1)^2}
HAMEX/formulaire025-equation062	4pq^3
HAMEX/formulaire021-equation029	\frac{n}{p^j}
HAMEX/formulaire023-equation073	f_1 + f_2
HAMEX/formulaire031-equation007	2 \log (n) = \log (n)^2
HAMEX/formulaire034-equation061	f(x) = f(y)
HAMEX/formulaire023-equation033	k_{1}=k_{2}
HAMEX/formulaire004-equation072	(-a)^{n} = (-a)\times(-a)\times(-a)\times \ldots \times(-a)
HAMEX/formulaire026-equation049	j = -\frac{1}{2} + i \frac{\sqrt{3}}{2} = e^{i \frac{2\pi}{3}}
HAMEX/formulaire024-equation041	\frac { 1}{4} aa+bb
HAMEX/formulaire012-equation015	123 \pm (185 \div (36 \div 64)) \div 122
HAMEX/formulaire028-equation049	a_{i,j}
HAMEX/formulaire020-equation027	x_q = x
HAMEX/formulaire015-equation024	p^{\alpha} \neq 0
HAMEX/formulaire008-equation047	6,807h + 7,703c - 8,245
HAMEX/formulaire012-equation030	71 + (13 \div 167) = 71.08
HAMEX/formulaire023-equation038	n = 255
HAMEX/formulaire033-equation044	u_{1} = \beta u_{2}
HAMEX/formulaire011-equation007	l_{1}=(3000,1)
HAMEX/formulaire004-equation014	\lim_{x \rightarrow -\infty} \frac{1}{x^n} = \lim_{x \rightarrow +\infty} \frac{1}{x^n} = 0
HAMEX/formulaire001-equation069	f(z)=\sum_{n=0}^{\infty}a_n(z-a)^n
HAMEX/formulaire022-equation005	9 \pm 48 - ((181 - 94) \times 77)
HAMEX/formulaire007-equation068	(x_1+y_1\sqrt{n})^k
HAMEX/formulaire008-equation025	(72 \div 151) \div (10 \times 152) \leq 0
HAMEX/formulaire023-equation018	\frac{a}{b}
HAMEX/formulaire036-equation068	1 + 0i
HAMEX/formulaire031-equation055	86 \pm 179 + 173
HAMEX/formulaire007-equation026	(n-1)2^{n-4}
HAMEX/formulaire025-equation066	3-i \sqrt{\frac {7} {2}}
HAMEX/formulaire014-equation038	\frac{(n-2)\pi}{n}
HAMEX/formulaire019-equation033	351 = 3^3\times 13
HAMEX/formulaire015-equation009	\frac{a^{m+1}}{m+1}
HAMEX/formulaire039-equation019	a_1 a_2 = a_3
HAMEX/formulaire034-equation069	\frac{dp}{dt} = cp(1-p)-ep
HAMEX/formulaire007-equation055	(154 / (93 / 140)) \times 112 \geq 25964
HAMEX/formulaire005-equation045	17 \div 66 = 0.26
HAMEX/formulaire039-equation054	q = \frac{2c}{5}
HAMEX/formulaire024-equation000	46 \pm ((95 / 79) / 75) + (55 / 65)
HAMEX/formulaire025-equation005	(90 / (42 \times 140)) + 80 \geq 79
HAMEX/formulaire001-equation067	v(y)=y
HAMEX/formulaire015-equation073	x+a = y+a
HAMEX/formulaire009-equation055	125 - 86 \neq 38
HAMEX/formulaire011-equation069	a(l)
HAMEX/formulaire024-equation040	0 \pm 186 + 33 - 170 - 63
HAMEX/formulaire030-equation073	x^5 - x + 1 = 0
HAMEX/formulaire013-equation027	\lim_{x \rightarrow 0} \frac{e^x - 1}{x} = 1
HAMEX/formulaire014-equation005	177 / ((116 / 59) / (168 + 139)) \geq 27637
HAMEX/formulaire020-equation062	ap + bq
HAMEX/formulaire004-equation067	c^2t^2-x^2= -1
HAMEX/formulaire029-equation032	(n, p)
HAMEX/formulaire037-equation050	8 + 104 - 8 = 104
HAMEX/formulaire008-equation027	f(x,y)=\sqrt{x^2+y^2}
HAMEX/formulaire026-equation026	n(n^2 + 2)
HAMEX/formulaire003-equation022	q=2^n
HAMEX/formulaire033-equation055	89 + 27 \leq 116
HAMEX/formulaire009-equation064	(x_1+b_1t, y_1-a_1t)
HAMEX/formulaire018-equation026	x^{2} + 4x + 1
HAMEX/formulaire028-equation062	y_{ij} = 1
HAMEX/formulaire039-equation055	(27 \times (161 + 51)) + ((131 + 177) \div 144) \geq 5725
HAMEX/formulaire013-equation048	x^{2n+1}
HAMEX/formulaire016-equation047	n_1+\ldots +n_{i-1}+1
HAMEX/formulaire016-equation010	136 \times (60 - 196 + 188) \geq 7071
HAMEX/formulaire034-equation067	54(u^3+v^3)+(162uv+90)(u+v)+95=0
HAMEX/formulaire035-equation016	x_1 = 1
HAMEX/formulaire037-equation054	q(t)
HAMEX/formulaire014-equation021	x=\sin(y)
HAMEX/formulaire024-equation053	\frac{5}{n} = \frac{1}{a}+\frac{1}{b}+\frac{1}{c}
HAMEX/formulaire001-equation060	42 - 85 - 18 \geq -25
HAMEX/formulaire011-equation051	r\sqrt{\pi}
HAMEX/formulaire019-equation051	x_{i2}
HAMEX/formulaire038-equation004	d_{q2}
HAMEX/formulaire009-equation005	(193 - (197 \times 153)) \times 77 \neq -67534
HAMEX/formulaire035-equation025	((180 - 0) \times (108 + 55)) \times 62 = 1819080
HAMEX/formulaire014-equation041	\frac{xy}{x}=\frac{y}{1}
HAMEX/formulaire036-equation032	X_{p+1}
HAMEX/formulaire005-equation064	x_1, x_2, \ldots, x_n
HAMEX/formulaire034-equation016	\frac{e}{3}
HAMEX/formulaire016-equation017	\phi_p(x)=p\phi(px)
HAMEX/formulaire014-equation031	3+\frac{10}{70}
HAMEX/formulaire012-equation008	a^{3} + b^{3} = c^{3}
HAMEX/formulaire016-equation016	e^{ix} = \cos(x) + i\sin(x)
HAMEX/formulaire013-equation004	(\cos(a), \sin(a))
HAMEX/formulaire032-equation056	10^{32}
HAMEX/formulaire039-equation008	(5n^2-n)+1
HAMEX/formulaire037-equation046	\frac{1}{10} = \frac{3}{5} - \frac{1}{2} = -1 + \frac{3}{5} + \frac{1}{2}
HAMEX/formulaire020-equation063	x \rightarrow a
HAMEX/formulaire016-equation028	\alpha = \beta
HAMEX/formulaire016-equation069	\frac{l_2}{l_1}
HAMEX/formulaire005-equation063	(X - r_0)^2
HAMEX/formulaire006-equation061	(2 + 3i)
HAMEX/formulaire029-equation029	\lim (u_n) = -\infty
HAMEX/formulaire031-equation033	\cos^n\theta
HAMEX/formulaire010-equation013	xy = \frac{c}{a}
HAMEX/formulaire007-equation020	179 \times ((10 - 77) \times (21 + 102)) \geq -1475139
HAMEX/formulaire039-equation070	94 \times (11 / 146) = 7.08
HAMEX/formulaire024-equation068	n+1
HAMEX/formulaire030-equation057	x=e^t
HAMEX/formulaire026-equation060	19 \pm 128 / 132
HAMEX/formulaire001-equation064	h_{fr}
HAMEX/formulaire004-equation062	f(x)=\sum_{k=1}^{+\infty}\frac 1 k \sin (k^2 x)
HAMEX/formulaire027-equation073	\gamma^0=\beta
HAMEX/formulaire004-equation009	\sqrt{5+2\sqrt{6} }
HAMEX/formulaire002-equation074	h_2 + \frac{h_1 (h_3^2 + h_2^2)}{h_3 h_0 - h_2 h_1} = 0
HAMEX/formulaire017-equation057	d(x,y) = 0
HAMEX/formulaire035-equation051	2^{(n-1)}
HAMEX/formulaire008-equation031	f(ab^{-1} - cd^{-1}) = 0
HAMEX/formulaire008-equation052	y=\sin(t)
HAMEX/formulaire014-equation029	\frac{31}{50}= \frac t{100}
HAMEX/formulaire008-equation011	\frac{x^2+y^2}{a^2}-\frac{z^2}{c^2}-1=0
HAMEX/formulaire034-equation017	\alpha_{b,c}
HAMEX/formulaire025-equation020	(158 \times 98) - 162 = 15322
HAMEX/formulaire020-equation069	r = \frac{p}{1+e} = a-c
HAMEX/formulaire001-equation074	l_i(x_i) = 1
HAMEX/formulaire002-equation032	n_1+\ldots+n_j
HAMEX/formulaire022-equation071	e^{i \pi}=-1
HAMEX/formulaire026-equation071	f(x_1) \leq f(x_2)
HAMEX/formulaire031-equation014	o(x^{2n+1})=o(x^{2n+2})
HAMEX/formulaire022-equation028	872-91=881-100=781
HAMEX/formulaire007-equation034	u_0=(0,0)
HAMEX/formulaire019-equation004	(0, 0)
HAMEX/formulaire017-equation055	149 / (123 / (37 + 155)) \neq -258
HAMEX/formulaire030-equation041	\frac{a}{4}
HAMEX/formulaire009-equation048	\frac {1}{\cos^2{x}}
HAMEX/formulaire022-equation061	\beta_{n+1}
HAMEX/formulaire011-equation026	\phi(s)
HAMEX/formulaire018-equation021	10^i r_0
HAMEX/formulaire010-equation026	d_{fr}
HAMEX/formulaire035-equation009	\sum q_i c_i^0 = 0
HAMEX/formulaire029-equation024	(p+q) \times (p+q)
HAMEX/formulaire020-equation042	a_2 a_3 = a_4
HAMEX/formulaire025-equation008	6^3+(-3)^3 = 4^3+5^3
HAMEX/formulaire025-equation049	wc = vb
HAMEX/formulaire022-equation037	t = (2n+1) x
HAMEX/formulaire016-equation027	x = (x_1, x_2, \ldots, x_n)
HAMEX/formulaire027-equation009	(p, p+2, p+6)
HAMEX/formulaire039-equation037	r_k=t_k+\frac{q}{2}
HAMEX/formulaire032-equation029	\pi(x) = m
HAMEX/formulaire015-equation065	(120 - 69) - ((171 + 60) \times (24 / 97)) \neq 0
HAMEX/formulaire016-equation056	yz=zy
HAMEX/formulaire012-equation000	((128 \times 82) \times 96) \times 17 = 17129472
HAMEX/formulaire027-equation025	141 - 57 \leq 84
HAMEX/formulaire029-equation055	36 \times 137 = 4932
HAMEX/formulaire030-equation063	Y_3^2
HAMEX/formulaire030-equation030	105 \pm 25 / 61
HAMEX/formulaire035-equation041	f(x) = (x + 1)(x^2 + 1)
HAMEX/formulaire036-equation043	aX^2-bX-a
HAMEX/formulaire037-equation032	\theta(t)
HAMEX/formulaire006-equation063	(X-a)(2X-b)
HAMEX/formulaire029-equation067	( 3 , 4 , 5 )
HAMEX/formulaire003-equation051	-2x
HAMEX/formulaire011-equation000	(83 + 84) \div (138 + 183 + 99) \neq 0
HAMEX/formulaire029-equation012	{({d t})^2} = \frac{l (d \theta)^2}{2g (\cos(\theta) - \cos(\theta_0))}
HAMEX/formulaire010-equation028	\beta = 1
HAMEX/formulaire005-equation049	1 \leq e \leq v
HAMEX/formulaire016-equation053	X^2 -2X - 1 = 0
HAMEX/formulaire036-equation022	s^2+st = 1
HAMEX/formulaire039-equation071	x ( y + z) = x y + x z
HAMEX/formulaire037-equation041	f(r) = 0
HAMEX/formulaire013-equation036	d=2
HAMEX/formulaire026-equation014	(a_{i,j})
HAMEX/formulaire016-equation026	f^{-1}(1)
HAMEX/formulaire018-equation051	a_{n}(x)
HAMEX/formulaire016-equation061	\alpha b + \beta =0
HAMEX/formulaire002-equation030	24 / 125 = 0.19
HAMEX/formulaire011-equation064	p^a = \pi = p
HAMEX/formulaire034-equation011	9=3^2
HAMEX/formulaire022-equation014	p_{n+1} = ap_n + (1-b)q_n
HAMEX/formulaire008-equation035	58 + 4 \geq 61
HAMEX/formulaire025-equation023	\pi=\frac{2\pi}{2}
HAMEX/formulaire031-equation028	c(s)
HAMEX/formulaire015-equation069	\phi(x,y)
HAMEX/formulaire015-equation028	X^3 - X^2 -2X +1 = 0
HAMEX/formulaire002-equation006	x^3 + 3x^2\sqrt{3} - 3x - \sqrt{3}
HAMEX/formulaire031-equation016	2x^{3} + (1 - \sqrt{21})x^{2} - (1 + \sqrt{21})x + 5 + \sqrt{21}
HAMEX/formulaire039-equation011	ay + bx = c
HAMEX/formulaire019-equation008	ad - bc \neq 0
HAMEX/formulaire002-equation056	y=x^{n}
HAMEX/formulaire020-equation047	\frac{d cn(u)}{du} = -sn(u)dn(u)
HAMEX/formulaire037-equation014	1-q^k
HAMEX/formulaire007-equation017	0,09 + {i} 0,12
HAMEX/formulaire002-equation004	v = 1
HAMEX/formulaire023-equation026	a = c
HAMEX/formulaire018-equation061	\alpha+\gamma = \beta
HAMEX/formulaire029-equation016	1^2 + 7^2 + 6^2=86
HAMEX/formulaire022-equation053	\frac{f_2}{g_2}
HAMEX/formulaire008-equation038	f(n)=2+0= 2
HAMEX/formulaire010-equation030	(21 - 128) \times ((25 - 55) \times 50) \geq 160499
HAMEX/formulaire027-equation015	((145 / 135) + 172) \times 161 \leq 27865
HAMEX/formulaire025-equation057	o(1)
HAMEX/formulaire032-equation049	\frac{p}{2}
HAMEX/formulaire013-equation049	\frac{e^{iat}}{n}\sum_{k=0}^{n-1}e^{ikt}
HAMEX/formulaire031-equation026	b_{2n+1}
HAMEX/formulaire006-equation062	a^n = - p_{n-1}a^{n-1}b + \ldots + p_0b^n
HAMEX/formulaire003-equation031	2^{18}
HAMEX/formulaire010-equation071	\frac{az^{-1} }{ (1-a z^{-1})^2 }
HAMEX/formulaire004-equation051	r=\frac{b}{1-a}
HAMEX/formulaire002-equation035	4 \div 182 = 0.02
HAMEX/formulaire025-equation061	-a - b\sqrt{2}
HAMEX/formulaire037-equation047	\pm\sum_{i=0}^{+\infty}(-1)^ia_i
HAMEX/formulaire017-equation028	y = y_1 + \frac{1}{z}
HAMEX/formulaire007-equation038	(a + c)^2 = 12
HAMEX/formulaire022-equation010	((18 / 6) \times 166) - (85 - 158) = 571
HAMEX/formulaire037-equation029	z_2-z_1=h
HAMEX/formulaire004-equation057	(1-j)(m-n) = (-1-j)a+jb+c
HAMEX/formulaire011-equation017	h_2=\frac {f_2}{f}
HAMEX/formulaire003-equation041	X_{n+k}
HAMEX/formulaire013-equation007	\pi=\frac {2a}{lp}
HAMEX/formulaire002-equation047	f(r, \theta) = r^2 (\cos \theta^2 + \sin \theta^2) = r^2
HAMEX/formulaire033-equation000	145 - ((12 - 128) \div (112 \div 37)) = 183.32
HAMEX/formulaire024-equation055	95 \pm 119 \times (187 \div (39 + 24))
HAMEX/formulaire009-equation072	\frac{2-p}{\sqrt{r q}}
HAMEX/formulaire020-equation014	c_n=\frac{1}{n}\sum_{k=1}^n a_k=\frac{a_1+\ldots+a_n}{n}
HAMEX/formulaire026-equation061	z-1
HAMEX/formulaire006-equation024	\frac{\pi}{4} = 1 - \frac{1}{3} + \frac{1}{5} - \frac{1}{7} + \ldots + \frac{(-1)^n}{2n+1} + \ldots=\sum_{k=0}^{\infty}\frac{(-1)^k}{2k+1}
HAMEX/formulaire024-equation034	(m, n)
HAMEX/formulaire012-equation069	q = (1 - p)
HAMEX/formulaire011-equation048	2^4 -1
HAMEX/formulaire030-equation019	(2m-1)=9
HAMEX/formulaire023-equation059	x^5 - 10 q^2x = p
HAMEX/formulaire020-equation031	\beta = \pi
HAMEX/formulaire007-equation043	X_0^i
HAMEX/formulaire001-equation041	b_{n}-a_{n}
HAMEX/formulaire007-equation074	u_n=o(v_n)
HAMEX/formulaire002-equation064	p^a = p
HAMEX/formulaire038-equation014	c_{ij} = \cos \theta_{ij}
HAMEX/formulaire035-equation056	\frac{\sin n}{n}
HAMEX/formulaire012-equation006	x^2 - xy + y^2
HAMEX/formulaire013-equation052	\cos(\beta)=\sin(\alpha)
HAMEX/formulaire007-equation024	{ r(t) = (x(t),y(t))}
HAMEX/formulaire009-equation012	u \neq 0
HAMEX/formulaire002-equation050	(158 / 16) / 59 \leq 0
HAMEX/formulaire008-equation019	\alpha x(t)
HAMEX/formulaire011-equation049	r = \sum_{i=k}^\infty a_i p^i
HAMEX/formulaire036-equation060	117 \pm 173 \times 33
HAMEX/formulaire002-equation031	f_i(x^a)
HAMEX/formulaire034-equation007	q=\sum_{i=1}^rc_il_i^2
HAMEX/formulaire007-equation010	146 \times (101 + 157 - 181) = 11242
HAMEX/formulaire036-equation034	p(x)\leq 1
HAMEX/formulaire022-equation063	a^{x+y}=a^xa^y
HAMEX/formulaire008-equation007	t_{2}=r_{2}-t_{1}
HAMEX/formulaire020-equation005	166 - 147 - 56 = 75
HAMEX/formulaire026-equation038	b-(a-b)
HAMEX/formulaire031-equation013	f(y)=ay(1-y)
HAMEX/formulaire035-equation004	k_{ij}
HAMEX/formulaire006-equation068	y = \frac{1}{x}
HAMEX/formulaire001-equation066	f^{(n)}(a)
HAMEX/formulaire028-equation000	((123 + 77) / 123) - ((172 \times 91) + (168 \times 62)) \neq 4960
HAMEX/formulaire009-equation024	a,b,c,d
HAMEX/formulaire025-equation011	x^6-x^5-x^4+x^2-1
HAMEX/formulaire016-equation007	x=x_0 \frac{y-y_0}{v}=\frac{z-z_0}{w}
HAMEX/formulaire032-equation071	a = e^4a_3+4ce^3a_4
HAMEX/formulaire023-equation061	\gamma(0) = x
HAMEX/formulaire035-equation007	\lim_{x \rightarrow - \infty}\frac{f(x)}{x} = a
HAMEX/formulaire019-equation049	h(f,\alpha) = \lim_{n \rightarrow + \infty} \frac{1}{qn}
HAMEX/formulaire006-equation013	1 - (-1)^d
HAMEX/formulaire035-equation006	((-1)^nn)
HAMEX/formulaire030-equation053	(f_n)
HAMEX/formulaire022-equation018	n_1\sin i_1 =n_2 \sin i_2
HAMEX/formulaire021-equation062	h(x)=f(x,y_{0}+t)-f(x,y_{0})
HAMEX/formulaire036-equation007	q = a + bi + cj + dk
HAMEX/formulaire035-equation036	(x-2)
HAMEX/formulaire024-equation031	c^2 = a^2+b^2-2ab\cos\gamma
HAMEX/formulaire016-equation002	p_n-p_1=s(k)
HAMEX/formulaire009-equation034	y^5 + py + q
HAMEX/formulaire039-equation063	(x^2+1)\sin(x)
HAMEX/formulaire014-equation025	107 + (82 \div 108) \neq -90
HAMEX/formulaire028-equation056	x + n
HAMEX/formulaire023-equation056	n(n+1+\alpha+\beta)
HAMEX/formulaire027-equation011	f(c) = 0
HAMEX/formulaire019-equation020	133 + 145 \neq -88
HAMEX/formulaire020-equation034	(1 - \theta t)^{-k}
HAMEX/formulaire006-equation020	7 \pm (111 \div (28 + 23)) \times ((53 + 187) \times (179 \div 147))
HAMEX/formulaire015-equation031	e^{-z} = \cos(z) - \sin(z)
HAMEX/formulaire030-equation058	x^3 + x^2 - 2x - 1
HAMEX/formulaire020-equation013	{z = x - \frac{b}{3a}}
HAMEX/formulaire033-equation047	u_2=12,1
HAMEX/formulaire023-equation029	x\rightarrow e^{sx}
HAMEX/formulaire007-equation011	n\times d
HAMEX/formulaire019-equation001	a_n = n a_{n-1} + (n-1) a_{n-2}
HAMEX/formulaire020-equation002	j = -\frac{1}{2} + \frac{\sqrt{3}}{2}i
HAMEX/formulaire009-equation067	x=\alpha_{1} y_{1}+\ldots+\alpha_{i-1}y_{i-1}+\alpha_{i+1}y_{i+1}+\ldots \alpha_{x n+1}y_{n+1}
HAMEX/formulaire015-equation064	p_X(x)
HAMEX/formulaire019-equation065	(58 / 88) \times 190 \neq -105
HAMEX/formulaire031-equation036	x^3 - 3x + 1
HAMEX/formulaire020-equation050	189 \pm (124 \times 100) + 147
HAMEX/formulaire005-equation074	s_k = r_1^k + \ldots + r_n^k
HAMEX/formulaire014-equation067	\sum_{k=0}^{m-1} k^n = 0^n + 1^n + 2^n + \ldots + {(m-1)}^n
HAMEX/formulaire017-equation072	v_x(df)
HAMEX/formulaire009-equation071	-a^2
